"","ID","Country","CID","startdate","enddate","status","progress","Duration","finished","recordeddate","responseid","distributionchannel","userlanguage","q_recaptchascore","q1","q108","q109","q_example1","q_example_2","example1payoff","series_1_question","series2_question","series3_question","followuplotteries_1","followuplotteries_2","followuplotteries_3","trust","farm_risks_1","farm_risks_2","farm_risks_3","farm_risks_4","farm_risks_5","risk_attitude_1","risk_attitude_2","risk_attitude_3","risk_attitude_4","gender","birth","birth_4_text","hhsize","hhsize_4_text","children","children_4_text","hh_income","wealth","education","q85","q85_8_text","q80","q80_8_text","q86_4","q100","q101_1","q90","q90_4_text","q99","q99_5_text","q92","q92_4_text","q93","q102","share_subsidies_1","q17","Age","NbChildren","EducSup","Trust","FarmSize","LandOwned","IndivOwner","Difficult","ChoiceRandom","ToomanyLot","Sex","IDfarm","pw","DateEnquete"
"1401",1401,"Sweden","Sweden189","2021-11-29 12:40:20","2021-12-06 12:55:41",0,100, 168:15:21,1,"2021-12-06 12:55:42","R_povjWJ7AKr0S7kd","email","SV",1,1,4,4,3,6,4,3,10,5,2,1,2,1,1,1,2,2,2,6,5,4,5,1,4,1979,4,"4",4,"2",5,2,4,NA,200,"8",20,0,2,NA,1,"",4,"",1,"",1,5,24,"",42,2,1,1,2.2,0,1,2,1,2,"Males",NA,NA,NA
"1402",1402,"Sweden","Sweden190","2021-12-06 15:23:02","2021-12-06 15:44:16",0,100,  00:21:14,1,"2021-12-06 15:44:18","R_3HGIOhaPToR4BpS","email","SV",1,1,1,1,3,6,NA,5,6,0,1,2,3,1,1,3,1,2,2,4,4,1,1,1,4,1953,4,"2",4,"0",5,3,4,NA,10,"8",5,100,2,NA,13,"",4,"",1,"",7,4,80,"",68,0,1,1,0.15,1,1,1,2,3,"Males",NA,NA,NA
"1403",1403,"Sweden","Sweden191","2021-12-06 16:23:44","2021-12-06 17:45:31",0,100,  01:21:47,1,"2021-12-06 17:45:33","R_1Hqb22G7GZL0aMe","email","SV",0.899999976158142,1,1,1,3,6,4,5,11,1,2,1,2,1,2,1,2,3,2,5,4,1,4,1,4,1954,4,"2",4,"0",2,9,2,NA,15,"8",2,100,2,NA,4,"",4,"",1,"",5,4,8,"Jag skulle vara intresserad av hur lotteriet slutade. Huvuddelen av mina intäkter kommer från skogen.",67,0,0,1,0.17,1,1,2,1,2,"Males",NA,NA,NA
"1404",1404,"Sweden","Sweden192","2021-11-25 22:16:45","2021-12-06 21:25:26",0,100, 263:08:41,1,"2021-12-06 21:25:28","R_svRtJy64wnq96EN","email","SV",0.899999976158142,1,4,4,3,6,NA,7,9,1,2,2,3,4,2,3,2,3,3,5,6,4,5,1,4,1982,4,"4",4,"2",5,NA,2,NA,100,"8",16,10,2,NA,1,"",4,"",1,"",1,13,NA,"",39,2,0,0,1.16,0.1,1,2,2,3,"Males",NA,NA,NA
"1405",1405,"Sweden","Sweden193","2021-12-07 00:07:43","2021-12-07 00:21:09",0,100,  00:13:25,1,"2021-12-07 00:21:11","R_1jjp0xJPkLDiXZd","email","SV",1,1,1,1,3,6,NA,0,3,1,2,1,3,1,3,2,3,4,3,6,6,5,6,1,4,1964,4,"2",4,"0",7,9,2,NA,220,"8",50,95,1,95,11,"",4,"",2,"",5,6,5,"",57,0,0,1,2.7,0.95,0,2,1,3,"Males",NA,NA,NA
"1406",1406,"Sweden","Sweden194","2021-12-07 10:01:13","2021-12-07 10:18:50",0,100,  00:17:37,1,"2021-12-07 10:18:52","R_1i428nmzHyOTjlq","email","SV",1,1,1,4,3,6,NA,2,14,0,1,1,NA,1,2,2,2,3,3,4,4,1,1,1,4,1964,4,"2",4,"0",6,2,2,NA,60,"8",60,30,2,NA,14,"",1,"",1,"",5,13,40,"",57,0,0,1,1.2,0.3,1,1,1,NA,"Males",NA,NA,NA
"1407",1407,"Sweden","Sweden195","2021-12-07 09:58:45","2021-12-07 10:24:16",0,100,  00:25:30,1,"2021-12-07 10:24:18","R_3CH0KlxGQ0epo3u","email","SV",1,1,1,1,3,6,NA,12,10,1,2,2,3,1,3,3,3,3,3,5,4,4,NA,1,4,1975,4,"4",4,"2",6,3,4,NA,2,"8",10,100,2,NA,4,"Betesmark",4,"",1,"",5,4,100,"",46,2,1,1,0.12,1,1,2,2,3,"Males",NA,NA,NA
"1408",1408,"Sweden","Sweden196","2021-12-07 10:28:14","2021-12-07 10:40:47",0,100,  00:12:33,1,"2021-12-07 10:40:48","R_1kRgZCU4uicbBj6","email","SV",1,1,1,4,3,6,NA,5,5,0,84,84,NA,4,1,1,1,1,1,6,6,5,4,1,4,1964,4,"6",4,"4",5,1,3,NA,170,"8",20,100,2,NA,12,"",4,"",1,"",7,4,13,"",57,4,0,0,1.9,1,1,4,4,NA,"Males",NA,NA,NA
"1409",1409,"Sweden","Sweden197","2021-12-07 09:51:05","2021-12-07 10:48:23",0,100,  00:57:17,1,"2021-12-07 10:48:23","R_1Dp5bNzZVaLQJ6K","email","SV",1,1,1,1,3,6,NA,4,14,1,2,1,2,1,2,1,3,3,2,6,4,4,6,2,4,1946,4,"1",4,"0",5,2,4,NA,6,"8",7,50,2,NA,4,"hjortar",4,"",1,"",5,4,5,"Jag blev lite misstänksam när jag skulle gå in på YouToube och se hur lotteriet går till. Konstig början på en undersökning - hade varit bättre om denna del legat sist.
Hpooas det inte är en bluff. Tacksam för resultatet",75,0,1,1,0.13,0.5,1,2,1,2,"Females",NA,NA,NA
"1410",1410,"Sweden","Sweden198","2021-11-25 15:22:22","2021-12-07 10:54:49",0,100, 283:32:26,1,"2021-12-07 10:54:49","R_1OruTIk4t25H6W2","email","SV",0.899999976158142,1,1,4,3,6,NA,11,6,5,84,3,84,4,2,1,4,3,2,5,5,6,5,1,4,1958,4,"2",4,"0",5,2,4,NA,25,"8",25,40,2,NA,14,"",4,"",1,"",5,4,45,"Lite speciell undersökning",63,0,1,0,0.5,0.4,1,4,3,4,"Males",NA,NA,NA
"1411",1411,"Sweden","Sweden199","2021-12-07 10:17:23","2021-12-07 11:00:21",0,100,  00:42:58,1,"2021-12-07 11:00:22","R_22tt9tA8tVyREhQ","email","SV",0.899999976158142,1,1,1,3,6,4,4,11,3,2,1,NA,NA,1,2,1,3,3,1,6,1,4,2,4,1983,4,"3",4,"1",5,3,4,NA,5,"8",5,100,1,15,8,"",4,"",1,"",1,4,1,"Man kunde bara välja utbildning på mer eller mindre än 3 år eftergymnasial utbild. Många har ju prick 3 år (kandidat).

Lite svårt att förstå vad ni menar med ""gräsmark"" frågan om antal ha på gården.

Lite väl svårt språkbruk ibland. Ni riktar väl er till bönder (och inte akademiker..)",38,1,1,NA,0.1,1,1,2,1,NA,"Females",NA,NA,NA
"1412",1412,"Sweden","Sweden200","2021-12-07 10:34:27","2021-12-07 11:01:43",0,100,  00:27:16,1,"2021-12-07 11:01:44","R_tEAk5l93bkFfghX","email","SV",0.899999976158142,1,4,4,3,6,NA,5,11,4,1,1,1,1,2,2,3,3,1,5,5,5,5,1,4,1984,4,"5",4,"3",1,2,3,NA,4,"8",3,20,2,NA,4,"Ägg",4,"",1,"",8,13,0,"",37,3,0,1,0.07,0.2,1,1,1,1,"Males",NA,NA,NA
"1413",1413,"Sweden","Sweden201","2021-11-25 16:22:26","2021-12-07 11:08:03",0,100, 282:45:37,1,"2021-12-07 11:08:04","R_xaUzxZQlSTp227n","email","SV",1,1,1,1,3,6,4,7,11,6,85,85,1,4,1,1,1,1,1,1,4,4,4,1,4,1953,4,"2",4,"0",5,3,1,NA,37,"8",9,100,2,NA,1,"",4,"",1,"",7,13,NA,"",68,0,0,0,0.46,1,1,5,5,1,"Males",NA,NA,NA
"1414",1414,"Sweden","Sweden202","2021-12-07 10:59:44","2021-12-07 11:14:23",0,100,  00:14:39,1,"2021-12-07 11:14:24","R_27kguYcac51SrHc","email","SV",1,1,5,4,3,6,4,3,12,6,84,2,84,4,3,1,4,3,4,4,6,7,6,2,4,1978,4,"1",4,"0",1,2,2,NA,350,"8",40,60,2,NA,14,"",4,"",2,"",5,13,35,"Intressanta frågor som belyses",43,0,0,0,3.9,0.6,0,4,2,4,"Females",NA,NA,NA
"1415",1415,"Sweden","Sweden203","2021-12-07 10:50:27","2021-12-07 11:16:25",0,100,  00:25:57,1,"2021-12-07 11:16:26","R_1rInv3OvhG3L0CK","email","SV",1,1,1,1,3,6,NA,6,10,0,84,84,3,1,3,2,2,2,3,6,6,6,6,1,4,1970,4,"4",4,"1",5,1,2,NA,5,"8",6,51,2,NA,14,"",4,"",1,"",5,4,50,"",51,1,0,1,0.11,0.51,1,4,4,3,"Males",NA,NA,NA
"1416",1416,"Sweden","Sweden204","2021-12-07 10:47:54","2021-12-07 11:26:09",0,100,  00:38:15,1,"2021-12-07 11:26:10","R_xhL58RsN2mhQNcl","email","SV",0.699999988079071,1,4,4,3,6,NA,9,11,4,2,2,84,1,3,3,2,3,3,6,5,6,5,2,4,1970,4,"2",4,"0",5,2,2,NA,3,"8",5,100,2,NA,10,"",4,"",1,"",1,4,8,"",51,0,0,1,0.08,1,1,2,2,4,"Females",NA,NA,NA
"1417",1417,"Sweden","Sweden205","2021-12-07 11:22:34","2021-12-07 11:39:17",0,100,  00:16:42,1,"2021-12-07 11:39:19","R_2BlfvUpke6AaQWL","email","SV",1,1,1,4,3,6,NA,8,5,4,3,84,3,4,2,2,3,2,3,5,6,5,5,1,NA,NA,4,"4",4,"1",NA,NA,2,NA,NA,NA,NA,60,2,NA,5,"",4,"",2,"",5,NA,NA,"",NA,1,0,0,NA,0.6,0,3,4,3,"Males",NA,NA,NA
"1418",1418,"Sweden","Sweden206","2021-12-07 12:14:39","2021-12-07 12:32:36",0,100,  00:17:56,1,"2021-12-07 12:32:36","R_5sv6c0ZB1I7rMZj","email","SV",1,1,1,4,3,6,NA,0,3,7,2,1,1,1,1,1,2,1,1,6,6,6,5,1,4,1984,4,"1",4,"0",5,1,2,NA,150,"8",60,45,2,NA,12,"",1,"",1,"",1,5,45,"",37,0,0,1,2.1,0.45,1,2,1,1,"Males",NA,NA,NA
"1419",1419,"Sweden","Sweden207","2021-12-07 15:51:27","2021-12-07 16:28:13",0,100,  00:36:45,1,"2021-12-07 16:28:15","R_30kqPC0H7kLgTUU","email","SV",1,1,1,1,3,6,4,9,12,3,3,2,2,1,2,2,2,2,2,4,4,4,4,1,4,1959,4,"2",4,"0",5,9,4,NA,0,"8",20,100,2,NA,4,"skog",5,"Gården är ekologisk, men är ej certifierad",1,"",5,4,10,"",62,0,1,1,0.2,1,1,3,2,2,"Males",NA,NA,NA
"1420",1420,"Sweden","Sweden208","2021-12-07 16:17:43","2021-12-07 16:37:10",0,100,  00:19:26,1,"2021-12-07 16:37:10","R_3rIdrsaL3yBbvRe","email","SV",1,1,1,4,3,6,4,12,14,1,2,2,3,1,3,2,3,2,1,6,5,4,5,1,4,1960,4,"2",NA,"",6,9,4,NA,75,"8",10,100,2,NA,11,"",4,"",1,"",5,4,52,"",61,NA,1,1,0.85,1,1,2,2,3,"Males",NA,NA,NA
"1421",1421,"Sweden","Sweden209","2021-12-07 16:36:57","2021-12-07 16:59:56",0,100,  00:22:59,1,"2021-12-07 16:59:56","R_1kGOS6Ht09B30t4","email","SV",1,1,1,1,3,6,4,3,6,1,2,2,3,4,2,1,3,2,2,5,6,6,6,1,4,1973,4,"4",4,"1",6,3,2,NA,70,"8",10,60,2,NA,1,"",4,"",1,"",5,4,74,"",48,1,0,0,0.8,0.6,1,2,2,3,"Males",NA,NA,NA
"1422",1422,"Sweden","Sweden210","2021-12-07 16:44:33","2021-12-07 17:06:47",0,100,  00:22:13,1,"2021-12-07 17:06:49","R_3KGYBCM7shYbcYq","email","SV",1,1,1,4,3,6,4,6,10,3,2,2,2,4,2,1,2,2,2,5,6,6,4,1,4,1970,4,"1",4,"0",5,2,3,NA,300,"8",100,75,2,NA,12,"",4,"",1,"",1,6,15,"",51,0,0,0,4,0.75,1,2,2,2,"Males",NA,NA,NA
"1423",1423,"Sweden","Sweden211","2021-12-07 16:35:37","2021-12-07 17:11:53",0,100,  00:36:15,1,"2021-12-07 17:11:54","R_3CI97obTrml3vzC","email","SV",1,1,1,1,3,6,NA,0,0,1,2,2,3,1,1,1,1,1,2,6,6,6,6,1,4,1964,4,"2",4,"0",7,9,1,NA,100,"8",0,100,2,NA,1,"",1,"",1,"",5,13,30,"",57,0,0,1,1,1,1,2,2,3,"Males",NA,NA,NA
"1424",1424,"Sweden","Sweden212","2021-12-07 17:20:52","2021-12-07 18:13:16",0,100,  00:52:23,1,"2021-12-07 18:13:17","R_3D76UxzvY9O8A8s","email","SV",1,1,1,4,3,6,4,0,11,1,3,2,3,1,1,1,2,2,2,5,6,6,6,1,4,1960,4,"2",4,"0",5,9,3,NA,98,"8",0,40,2,NA,12,"",4,"",1,"",8,5,12,"",61,0,0,1,0.98,0.4,1,3,2,3,"Males",NA,NA,NA
"1425",1425,"Sweden","Sweden213","2021-10-22 11:30:21","2021-12-07 21:21:24",0,100,1114:51:02,1,"2021-12-07 21:21:24","R_3EtZhc1Nd4JMtpN","email","SV",0.899999976158142,1,1,1,3,6,4,12,14,2,84,2,3,1,4,2,2,4,4,6,6,4,6,1,4,1968,4,"2",NA,"",5,2,4,NA,5,"8",0.5,100,2,NA,14,"",4,"",1,"",5,4,75,"",53,NA,1,1,0.055,1,1,4,2,3,"Males",NA,NA,NA
"1426",1426,"Sweden","Sweden214","2021-12-07 22:03:48","2021-12-07 22:32:46",0,100,  00:28:58,1,"2021-12-07 22:32:48","R_3GetgIioXSe1DNv","email","SV",1,1,1,1,3,6,4,6,0,0,2,2,2,1,2,1,2,2,2,4,5,4,5,1,4,1960,4,"2",4,"0",1,2,2,NA,105,"8",35,15,2,NA,12,"",4,"",1,"",5,5,32,"",61,0,0,1,1.4,0.15,1,2,2,2,"Males",NA,NA,NA
"1427",1427,"Sweden","Sweden215","2021-12-08 06:59:47","2021-12-08 07:16:56",0,100,  00:17:08,1,"2021-12-08 07:16:58","R_3fNPqc32yxTaWbc","email","SV",0.800000011920929,1,1,1,3,6,NA,8,14,1,2,84,3,1,2,3,3,2,4,4,6,4,4,1,4,1987,4,"5",4,"3",5,9,2,NA,6,"8",6,100,2,NA,5,"",4,"",1,"",1,4,20,"",34,3,0,1,0.12,1,1,2,4,3,"Males",NA,NA,NA
"1428",1428,"Sweden","Sweden216","2021-12-08 07:40:50","2021-12-08 08:08:07",0,100,  00:27:17,1,"2021-12-08 08:08:09","R_BCVyIN63pngW35v","email","SV",1,1,4,1,3,6,NA,12,14,1,85,2,2,1,2,2,2,2,2,6,6,6,6,2,4,1980,4,"5",4,"3",5,1,3,NA,58,"8",58,5,2,NA,14,"",2,"",1,"",1,4,70,"",41,3,0,1,1.16,0.05,1,5,2,2,"Females",NA,NA,NA
"1429",1429,"Sweden","Sweden217","2021-10-25 17:41:29","2021-12-08 16:36:20",0,100,1055:54:50,1,"2021-12-08 16:36:22","R_Ofi7WVAqPK3cfL3","email","SV",1,1,1,1,3,6,NA,6,4,4,84,84,85,4,2,2,3,1,1,4,6,6,4,1,4,1965,4,"3",4,"0",5,1,1,NA,150,"8",0,100,2,NA,1,"",4,"",1,"",5,13,10,"",56,0,0,0,1.5,1,1,4,4,5,"Males",NA,NA,NA
"1430",1430,"Sweden","Sweden218","2021-12-07 15:42:56","2021-12-08 21:08:43",0,100,  29:25:46,1,"2021-12-08 21:08:43","R_1dmhuJBu9wuKvA9","email","SV",0.899999976158142,1,1,1,3,6,4,0,6,1,2,2,3,1,2,2,2,2,3,4,1,1,6,2,4,1978,4,"6",4,"1",6,1,4,NA,NA,NA,NA,60,2,NA,13,"",4,"",1,"",1,4,20,"",43,1,1,1,NA,0.6,1,2,2,3,"Females",NA,NA,NA
"1431",1431,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,0.75,0,1,NA,NA,NA,NA,"SN-23",5.96000003814697,2010-04-21
"1432",1432,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,0,0,4.25,0,0,NA,NA,NA,NA,"SN-51",1,2010-06-16
"1433",1433,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2,0,0,1.4099999666214,0.177304968237877,1,NA,NA,NA,NA,"SN-21",1,2010-03-31
"1434",1434,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0,0,3.41000008583069,0.322580635547638,0,NA,NA,NA,NA,"SN-02",1,2010-02-23
"1435",1435,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,0,2.55999994277954,0.4296875,0,NA,NA,NA,NA,"SN-43",5.96000003814697,2010-06-02
"1436",1436,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0,0,0,1.35000002384186,0.407407402992249,1,NA,NA,NA,NA,"FP-39",1,2010-06-23
"1437",1437,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,0,1,0.949999988079071,0.58947366476059,1,NA,NA,NA,NA,"SM-06",1,2010-02-26
"1438",1438,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,0,0,0.930000007152557,0.430107533931732,1,NA,NA,NA,NA,"FP-07",5.96000003814697,2010-03-01
"1439",1439,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,0,0,2.38000011444092,0.33613446354866,1,NA,NA,NA,NA,"SN-13",1,2010-03-09
"1440",1440,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,3,0,0,1.62000000476837,0.172839507460594,1,NA,NA,NA,NA,"FP-40",1,2010-06-24
"1441",1441,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2,0,0,0.939999997615814,0.797872364521027,0,NA,NA,NA,NA,"SN-06",1,2010-03-04
"1442",1442,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,0,0,1.79999995231628,0.16666667163372,0,NA,NA,NA,NA,"SN-16",5.96000003814697,2010-03-24
"1443",1443,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2,0,0,1.36000001430511,0.279411762952805,0,NA,NA,NA,NA,"SN-08",5.96000003814697,2010-02-26
"1444",1444,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,0,1,1.29999995231628,0.538461565971375,1,NA,NA,NA,NA,"SN-42",1,2010-06-02
"1445",1445,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,0,0,1.58000004291534,0.443037986755371,1,NA,NA,NA,NA,"FP-08",1,2010-03-02
"1446",1446,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,3,0,0,0.949999988079071,0.389473676681519,1,NA,NA,NA,NA,"SN-10",1,2010-03-18
"1447",1447,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,0,1,1.23000001907349,0.284552842378616,0,NA,NA,NA,NA,"FP-38",1,2010-06-18
"1448",1448,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,0,0,1.29999995231628,0.384615391492844,1,NA,NA,NA,NA,"FP-10",1,2010-02-18
"1449",1449,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0,0,0,1.60000002384186,0.53125,1,NA,NA,NA,NA,"FP-21",5.96000003814697,2010-05-20
"1450",1450,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0,0,1,1.69000005722046,0.207100585103035,0,NA,NA,NA,NA,"SN-15",1,2010-03-19
"1451",1451,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,0,0,4.28000020980835,0.163551405072212,0,NA,NA,NA,NA,"SN-26",5.96000003814697,2010-04-30
"1452",1452,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,0,1,1.03999996185303,0.355769217014313,1,NA,NA,NA,NA,"SN-33",5.96000003814697,2010-05-03
"1453",1453,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,1.10000002384186,0.400000005960464,1,NA,NA,NA,NA,"SN-27",5.96000003814697,2010-05-04
"1454",1454,"BJR2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0,0,0,0.829999983310699,0.48192772269249,1,NA,NA,NA,NA,"SN-41",5.96000003814697,2010-05-28
